,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact
29490,21 St & 4 Ave,40.662584,-73.995554,Pizza,Giuseppina's,4.5,353,691 6th Ave,(718) 499-5052
29491,21 St & 4 Ave,40.662584,-73.995554,Desserts,Yardsale Cafe,5.0,68,620 5th Ave,(929) 477-0167
29492,21 St & 4 Ave,40.662584,-73.995554,Mexican,Jalapeno King,4.0,98,719 5th Ave,(347) 987-3777
29493,21 St & 4 Ave,40.662584,-73.995554,Latin American,Surfish Bistro,4.0,440,550 3rd Ave,(718) 788-8070
29494,21 St & 4 Ave,40.662584,-73.995554,Mexican,Fonda Park Slope,4.0,908,434 7th Ave,(718) 369-3144
29495,21 St & 4 Ave,40.662584,-73.995554,Coffee & Tea,Jey Diner,5.0,20,721 4th Ave,(917) 635-0511
29496,21 St & 4 Ave,40.662584,-73.995554,Italian,Mariella,4.5,386,492 6th Ave,(718) 499-2132
29497,21 St & 4 Ave,40.662584,-73.995554,Empanadas,Empanada Loca,4.0,336,606 5th Ave,(718) 369-2118
29498,21 St & 4 Ave,40.662584,-73.995554,Turkish,Taksim,4.0,108,776 4th Ave,(718) 788-1064
29499,21 St & 4 Ave,40.662584,-73.995554,Halal,Al Noor Halal Deli,4.5,84,710 4th Ave,(718) 788-7080
29500,Prospect Park W & 20 St,40.656633,-73.983864,Bars,Krupa Grocery,4.5,396,231 Prospect Park W,(718) 709-7098
29501,Prospect Park W & 20 St,40.656633,-73.983864,American (New),The Windsor Tavern,5.0,30,256 Prospect Park W,(718) 788-7800
29502,Prospect Park W & 20 St,40.656633,-73.983864,Italian,Giovanni's Brooklyn Eats,4.0,553,1657 8th Ave,(718) 788-8001
29503,Prospect Park W & 20 St,40.656633,-73.983864,Italian,Piccoli Trattoria,4.5,587,522 6th Ave,(718) 788-0066
29504,Prospect Park W & 20 St,40.656633,-73.983864,Mediterranean,Greek Xpress,4.0,120,263 Prospect Park W,(718) 499-1105
29505,Prospect Park W & 20 St,40.656633,-73.983864,Spanish,Elora's Mexican and Spanish Food,3.5,247,272 Prospect Park W,(718) 788-6190
29506,Prospect Park W & 20 St,40.656633,-73.983864,Middle Eastern,Bedawi Cafe,4.0,187,266 Prospect Park W,(718) 499-3444
29507,Prospect Park W & 20 St,40.656633,-73.983864,Mediterranean,Athena Mediterranean Cuisine,4.5,422,535 6th Ave,(718) 965-4578
29508,Prospect Park W & 20 St,40.656633,-73.983864,French,Le Paddock,4.0,351,1235 Prospect Ave,(718) 435-0921
29509,Prospect Park W & 20 St,40.656633,-73.983864,Mexican,Fonda Park Slope,4.0,908,434 7th Ave,(718) 369-3144
29510,Prospect Park W & 20 St,40.656633,-73.983864,Thai,Coco Thai,3.5,91,268 Prospect Park W,(718) 369-2472
29511,Prospect Park W & 20 St,40.656633,-73.983864,Pizza,Luigi's Pizza,4.5,492,686 5th Ave,(718) 499-3857
29512,Prospect Park W & 20 St,40.656633,-73.983864,Bars,Panchitas Place,4.5,167,709 5th Ave,(917) 909-0404
29513,Prospect Park W & 20 St,40.656633,-73.983864,Italian,Baciccia Pizza e Cucina,4.5,152,426A 7th Ave,(718) 788-1000
29514,Prospect Park W & 20 St,40.656633,-73.983864,Pizza,Giuseppina's,4.5,353,691 6th Ave,(718) 499-5052
29515,Prospect Park W & 20 St,40.656633,-73.983864,Mexican,Casa Azul,4.5,168,369 7th Ave,(929) 337-6767
29516,Prospect Park W & 20 St,40.656633,-73.983864,Dim Sum,East Wind Snack Shop,4.0,244,471 16th St,(929) 295-0188
29517,Prospect Park W & 20 St,40.656633,-73.983864,Mediterranean,Della,4.0,143,1238 Prospect Ave,(718) 633-0249
29518,Prospect Park W & 20 St,40.656633,-73.983864,Wine Bars,Tambour,4.5,143,652 5th Ave,(347) 916-1747
29519,Prospect Park W & 20 St,40.656633,-73.983864,Indonesian,Java Indonesian Restaurant,4.0,244,455 7th Ave,(718) 832-4583
29520,23 St & 3 Ave,40.662611,-73.998623,Bars,Panchitas Place,4.5,167,709 5th Ave,(917) 909-0404
29521,23 St & 3 Ave,40.662611,-73.998623,Wine Bars,Tambour,4.5,143,652 5th Ave,(347) 916-1747
29522,23 St & 3 Ave,40.662611,-73.998623,Pizza,Luigi's Pizza,4.5,492,686 5th Ave,(718) 499-3857
29523,23 St & 3 Ave,40.662611,-73.998623,Cocktail Bars,Mama Tried,4.5,44,147 27th St,(718) 499-3857
29524,23 St & 3 Ave,40.662611,-73.998623,Latin American,Surfish Bistro,4.0,440,550 3rd Ave,(718) 788-8070
29525,23 St & 3 Ave,40.662611,-73.998623,Turkish,Taksim,4.0,108,776 4th Ave,(718) 788-1064
29526,23 St & 3 Ave,40.662611,-73.998623,Coffee & Tea,Jey Diner,5.0,20,721 4th Ave,(917) 635-0511
29527,23 St & 3 Ave,40.662611,-73.998623,Pizza,Giuseppina's,4.5,353,691 6th Ave,(718) 499-5052
29528,23 St & 3 Ave,40.662611,-73.998623,Pizza,Peppino's Brick Oven Pizza & Restaurant,4.5,498,469 5th Ave,(718) 768-7244
29529,23 St & 3 Ave,40.662611,-73.998623,Halal,Al Noor Halal Deli,4.5,84,710 4th Ave,(718) 788-7080
29530,23 St & 3 Ave,40.662611,-73.998623,Lounges,Sea Witch,4.0,291,703 5th Ave,(347) 227-7166
29531,23 St & 3 Ave,40.662611,-73.998623,Cocktail Bars,Sweet Talk,4.0,296,457 3rd Ave,(718) 499-3400
29532,23 St & 3 Ave,40.662611,-73.998623,Pubs,Black Horse Pub,4.0,224,568 5th Ave,(718) 788-1975
29533,23 St & 3 Ave,40.662611,-73.998623,French,Olivier Bistro,4.0,370,469 4th Ave,(718) 768-6600
29534,23 St & 3 Ave,40.662611,-73.998623,Mexican,El Tenampa,4.5,106,706 4th Ave,(718) 369-7508
29535,23 St & 3 Ave,40.662611,-73.998623,Ramen,South Slope Ramen,4.0,106,651 5th Ave,(718) 788-8055
29536,23 St & 3 Ave,40.662611,-73.998623,Desserts,Yardsale Cafe,5.0,68,620 5th Ave,(929) 477-0167
29537,23 St & 3 Ave,40.662611,-73.998623,Pizza,Table 87 - Gowanus,4.0,422,473 3rd Ave,(718) 965-8400
29538,23 St & 3 Ave,40.662611,-73.998623,Pizza,Battle Hill Tavern,4.5,51,686 6th Ave,(347) 987-3055
29539,23 St & 3 Ave,40.662611,-73.998623,Mexican,Jalapeno King,4.0,98,719 5th Ave,(347) 987-3777
29540,30 St & 4 Ave,40.657743,-74.001141,Bars,Panchitas Place,4.5,167,709 5th Ave,(917) 909-0404
29541,30 St & 4 Ave,40.657743,-74.001141,American (New),Zona Sur Bar Bistro,4.0,376,4314 4th Ave,(718) 788-1606
29542,30 St & 4 Ave,40.657743,-74.001141,Cocktail Bars,Mama Tried,4.5,44,147 27th St,(718) 788-1606
29543,30 St & 4 Ave,40.657743,-74.001141,Pizza,Luigi's Pizza,4.5,492,686 5th Ave,(718) 499-3857
29544,30 St & 4 Ave,40.657743,-74.001141,Turkish,Taksim,4.0,108,776 4th Ave,(718) 788-1064
29545,30 St & 4 Ave,40.657743,-74.001141,Tacos,Cafe Nube,5.0,88,940 4th Ave,(347) 889-6660
29546,30 St & 4 Ave,40.657743,-74.001141,Pizza,Giuseppina's,4.5,353,691 6th Ave,(718) 499-5052
29547,30 St & 4 Ave,40.657743,-74.001141,Wine Bars,Tambour,4.5,143,652 5th Ave,(347) 916-1747
29548,30 St & 4 Ave,40.657743,-74.001141,Pizza,Gravesend Pizza,4.0,35,181 34th St,(718) 504-5800
29549,30 St & 4 Ave,40.657743,-74.001141,Seafood,Twist Seafood Restaurant & Bar,4.0,121,4202 3rd Ave,(646) 838-4938
29550,30 St & 4 Ave,40.657743,-74.001141,Pizza,Slice of Brooklyn,3.5,71,849 4th Ave,(718) 499-2121
29551,30 St & 4 Ave,40.657743,-74.001141,Pubs,Black Horse Pub,4.0,224,568 5th Ave,(718) 788-1975
29552,30 St & 4 Ave,40.657743,-74.001141,Mexican,Tacos El Bronco,4.0,688,4324 4th Ave,(718) 788-2229
29553,30 St & 4 Ave,40.657743,-74.001141,Turkish,Kofte Piyaz,4.0,233,881 5th Ave,(347) 227-7036
29554,30 St & 4 Ave,40.657743,-74.001141,Pizza,Battle Hill Tavern,4.5,51,686 6th Ave,(347) 987-3055
29555,30 St & 4 Ave,40.657743,-74.001141,Desserts,Yardsale Cafe,5.0,68,620 5th Ave,(929) 477-0167
29556,30 St & 4 Ave,40.657743,-74.001141,Mexican,Mama Lupita's Bistro,5.0,49,904 4th Ave,(917) 909-0522
29557,30 St & 4 Ave,40.657743,-74.001141,Thai,Bangkok BAR,4.5,45,238 36th St,(929) 469-6455
29558,30 St & 4 Ave,40.657743,-74.001141,Ramen,Ramen Setagaya,4.0,55,934 3rd Ave,(929) 469-6455
29559,30 St & 4 Ave,40.657743,-74.001141,Cocktail Bars,L'Wren,4.5,71,4004 5th Ave,(917) 909-1894
29560,11 Ave & Prospect Ave,40.65629,-73.977335,Bars,Krupa Grocery,4.5,396,231 Prospect Park W,(718) 709-7098
29561,11 Ave & Prospect Ave,40.65629,-73.977335,Mediterranean,Della,4.0,143,1238 Prospect Ave,(718) 633-0249
29562,11 Ave & Prospect Ave,40.65629,-73.977335,French,Le Paddock,4.0,351,1235 Prospect Ave,(718) 435-0921
29563,11 Ave & Prospect Ave,40.65629,-73.977335,Italian,Piccoli Trattoria,4.5,587,522 6th Ave,(718) 788-0066
29564,11 Ave & Prospect Ave,40.65629,-73.977335,Mediterranean,Athena Mediterranean Cuisine,4.5,422,535 6th Ave,(718) 965-4578
29565,11 Ave & Prospect Ave,40.65629,-73.977335,Italian,Giovanni's Brooklyn Eats,4.0,553,1657 8th Ave,(718) 788-8001
29566,11 Ave & Prospect Ave,40.65629,-73.977335,American (New),The Windsor Tavern,5.0,30,256 Prospect Park W,(718) 788-7800
29567,11 Ave & Prospect Ave,40.65629,-73.977335,Sandwiches,Daytime,4.5,65,199 Windsor Pl,(718) 788-7800
29568,11 Ave & Prospect Ave,40.65629,-73.977335,Italian,Piccoli Togo Windsor Terrace,4.0,86,157 A Prospect Park SW,(718) 788-0006
29569,11 Ave & Prospect Ave,40.65629,-73.977335,Mediterranean,Greek Xpress,4.0,120,263 Prospect Park W,(718) 499-1105
29570,11 Ave & Prospect Ave,40.65629,-73.977335,Dim Sum,East Wind Snack Shop,4.0,244,471 16th St,(929) 295-0188
29571,11 Ave & Prospect Ave,40.65629,-73.977335,Mexican,Fonda Park Slope,4.0,908,434 7th Ave,(718) 369-3144
29572,11 Ave & Prospect Ave,40.65629,-73.977335,Italian,Baciccia Pizza e Cucina,4.5,152,426A 7th Ave,(718) 788-1000
29573,11 Ave & Prospect Ave,40.65629,-73.977335,Sandwiches,Zatar Cafe & Bistro,4.5,184,1201 8th Ave,(929) 252-1287
29574,11 Ave & Prospect Ave,40.65629,-73.977335,Indonesian,Java Indonesian Restaurant,4.0,244,455 7th Ave,(718) 832-4583
29575,11 Ave & Prospect Ave,40.65629,-73.977335,Middle Eastern,Bedawi Cafe,4.0,187,266 Prospect Park W,(718) 499-3444
29576,11 Ave & Prospect Ave,40.65629,-73.977335,Burgers,Gnarly Eats,4.5,299,447 7th Ave,(718) 360-1661
29577,11 Ave & Prospect Ave,40.65629,-73.977335,Street Vendors,Smorgasburg - Prospect Park,4.5,346,Prospect Park,(718) 360-1661
29578,11 Ave & Prospect Ave,40.65629,-73.977335,Bars,The Adirondack,4.5,104,1241A Prospect Ave,(718) 871-0100
29579,11 Ave & Prospect Ave,40.65629,-73.977335,Cinema,Nitehawk Cinema - Prospect Park,3.5,238,188 Prospect Park W,(646) 963-9295
29580,34 St & 4 Ave,40.655278,-74.003101,Tacos,Cafe Nube,5.0,88,940 4th Ave,(347) 889-6660
29581,34 St & 4 Ave,40.655278,-74.003101,Seafood,The King of Fish,4.5,95,4515 5AV,(347) 227-8015
29582,34 St & 4 Ave,40.655278,-74.003101,Izakaya,Wakuwaku,3.5,96,269 36th St,(347) 584-4577
29583,34 St & 4 Ave,40.655278,-74.003101,American (New),Zona Sur Bar Bistro,4.0,376,4314 4th Ave,(718) 788-1606
29584,34 St & 4 Ave,40.655278,-74.003101,Pizza,Gravesend Pizza,4.0,35,181 34th St,(718) 504-5800
29585,34 St & 4 Ave,40.655278,-74.003101,Sandwiches,Lioni Hero Sunset,4.5,27,406 36th St,(718) 499-2011
29586,34 St & 4 Ave,40.655278,-74.003101,Japanese,Japan Village,3.5,297,934 3rd Ave,(347) 584-4579
29587,34 St & 4 Ave,40.655278,-74.003101,Ramen,Ramen Setagaya,4.0,55,934 3rd Ave,(347) 584-4579
29588,34 St & 4 Ave,40.655278,-74.003101,Turkish,Kofte Piyaz,4.0,233,881 5th Ave,(347) 227-7036
29589,34 St & 4 Ave,40.655278,-74.003101,Pizza,Luigi's Pizza,4.5,492,686 5th Ave,(718) 499-3857
29590,34 St & 4 Ave,40.655278,-74.003101,Bars,Panchitas Place,4.5,167,709 5th Ave,(917) 909-0404
29591,34 St & 4 Ave,40.655278,-74.003101,Butcher,Ends Meat,4.5,106,254 36th St,(718) 801-8895
29592,34 St & 4 Ave,40.655278,-74.003101,Mexican,Tacos El Bronco,4.0,688,4324 4th Ave,(718) 788-2229
29593,34 St & 4 Ave,40.655278,-74.003101,Sushi Bars,Sushi Uesugi,4.0,76,934 3rd Ave,(718) 788-2229
29594,34 St & 4 Ave,40.655278,-74.003101,Seafood,Twist Seafood Restaurant & Bar,4.0,121,4202 3rd Ave,(646) 838-4938
29595,34 St & 4 Ave,40.655278,-74.003101,Barbeque,Hometown Bar-B-Que,3.5,97,87 35th St,(718) 576-3556
29596,34 St & 4 Ave,40.655278,-74.003101,Wine Bars,Tambour,4.5,143,652 5th Ave,(347) 916-1747
29597,34 St & 4 Ave,40.655278,-74.003101,Cocktail Bars,L'Wren,4.5,71,4004 5th Ave,(917) 909-1894
29598,34 St & 4 Ave,40.655278,-74.003101,Mexican,Mama Lupita's Bistro,5.0,49,904 4th Ave,(917) 909-0522
29599,34 St & 4 Ave,40.655278,-74.003101,Juice Bars & Smoothies,Bagel Pub,4.0,67,313 36th St,(917) 909-0522
29600,2 Av & 37 St,40.656326,-74.009627,Venues & Event Spaces,Industry City,4.0,159,220 36th St,(718) 965-6450
29601,2 Av & 37 St,40.656326,-74.009627,Butcher,Ends Meat,4.5,106,254 36th St,(718) 801-8895
29602,2 Av & 37 St,40.656326,-74.009627,Izakaya,Wakuwaku,3.5,96,269 36th St,(347) 584-4577
29603,2 Av & 37 St,40.656326,-74.009627,Seafood,The King of Fish,4.5,95,4515 5AV,(347) 227-8015
29604,2 Av & 37 St,40.656326,-74.009627,Thai,Bangkok BAR,4.5,45,238 36th St,(929) 469-6455
29605,2 Av & 37 St,40.656326,-74.009627,Seafood,Twist Seafood Restaurant & Bar,4.0,121,4202 3rd Ave,(646) 838-4938
29606,2 Av & 37 St,40.656326,-74.009627,Ramen,Ramen Setagaya,4.0,55,934 3rd Ave,(646) 838-4938
29607,2 Av & 37 St,40.656326,-74.009627,American (New),Zona Sur Bar Bistro,4.0,376,4314 4th Ave,(718) 788-1606
29608,2 Av & 37 St,40.656326,-74.009627,International Grocery,Sahadi's - Industry City,4.0,58,34 35th St,(718) 788-7500
29609,2 Av & 37 St,40.656326,-74.009627,Korean,Ejen Korean Comfort Food,4.0,75,254 36th St,(718) 788-7500
29610,2 Av & 37 St,40.656326,-74.009627,Japanese,Japan Village,3.5,297,934 3rd Ave,(347) 584-4579
29611,2 Av & 37 St,40.656326,-74.009627,Indian,Taza Mkt,5.0,60,254 36th St,(347) 584-4579
29612,2 Av & 37 St,40.656326,-74.009627,Sushi Bars,Sushi Uesugi,4.0,76,934 3rd Ave,(347) 584-4579
29613,2 Av & 37 St,40.656326,-74.009627,Mexican,Tacos El Bronco,4.0,688,4324 4th Ave,(718) 788-2229
29614,2 Av & 37 St,40.656326,-74.009627,Eatertainment,Frying Pan Brooklyn,4.0,59,51 35th St,(646) 708-1814
29615,2 Av & 37 St,40.656326,-74.009627,Street Vendors,Empanada Papa,5.0,21,"brooklyn, NY 11232",(929) 277-0142
29616,2 Av & 37 St,40.656326,-74.009627,Kebab,Kotti Berliner Döner Kebab,4.5,97,220 36th St,(347) 614-1779
29617,2 Av & 37 St,40.656326,-74.009627,Barbeque,Hometown Bar-B-Que,3.5,97,87 35th St,(718) 576-3556
29618,2 Av & 37 St,40.656326,-74.009627,Tacos,Cafe Nube,5.0,88,940 4th Ave,(347) 889-6660
29619,2 Av & 37 St,40.656326,-74.009627,Distilleries,Barrow’s Intense NY Tasting Room,4.5,51,86 34th St,(917) 597-1084
29620,3 Ave & 17 St,40.666168,-73.995549,Latin American,Surfish Bistro,4.0,440,550 3rd Ave,(718) 788-8070
29621,3 Ave & 17 St,40.666168,-73.995549,Seafood,Bar Crudo,4.5,260,412 Fifth Ave,(718) 701-1894
29622,3 Ave & 17 St,40.666168,-73.995549,Italian,Piccoli Trattoria,4.5,587,522 6th Ave,(718) 788-0066
29623,3 Ave & 17 St,40.666168,-73.995549,Mexican,Chela Park Slope,4.5,662,408 5th Ave,(718) 701-1891
29624,3 Ave & 17 St,40.666168,-73.995549,Wine Bars,Tambour,4.5,143,652 5th Ave,(347) 916-1747
29625,3 Ave & 17 St,40.666168,-73.995549,Mediterranean,Athena Mediterranean Cuisine,4.5,422,535 6th Ave,(718) 965-4578
29626,3 Ave & 17 St,40.666168,-73.995549,Argentine,El Mate,4.5,358,550 Court St,(718) 222-1102
29627,3 Ave & 17 St,40.666168,-73.995549,Brazilian,Santo Bruklin,4.5,258,548 Court St,(917) 909-1231
29628,3 Ave & 17 St,40.666168,-73.995549,Bars,Panchitas Place,4.5,167,709 5th Ave,(917) 909-0404
29629,3 Ave & 17 St,40.666168,-73.995549,Grocery,Reyes Deli & Grocery,4.5,230,532 4th Ave,(718) 369-3211
29630,3 Ave & 17 St,40.666168,-73.995549,Pizza,Luigi's Pizza,4.5,492,686 5th Ave,(718) 499-3857
29631,3 Ave & 17 St,40.666168,-73.995549,Peruvian,Mikhuy,4.0,45,524 4th Ave,(347) 599-0319
29632,3 Ave & 17 St,40.666168,-73.995549,French,Olivier Bistro,4.0,370,469 4th Ave,(718) 768-6600
29633,3 Ave & 17 St,40.666168,-73.995549,Cocktail Bars,Sweet Talk,4.0,296,457 3rd Ave,(718) 499-3400
29634,3 Ave & 17 St,40.666168,-73.995549,Italian,Terre,4.5,176,341 5th Ave,(718) 788-2285
29635,3 Ave & 17 St,40.666168,-73.995549,Italian,Mariella,4.5,386,492 6th Ave,(718) 499-2132
29636,3 Ave & 17 St,40.666168,-73.995549,Pizza,Table 87 - Gowanus,4.0,422,473 3rd Ave,(718) 965-8400
29637,3 Ave & 17 St,40.666168,-73.995549,Pizza,Peppino's Brick Oven Pizza & Restaurant,4.5,498,469 5th Ave,(718) 768-7244
29638,3 Ave & 17 St,40.666168,-73.995549,Desserts,Yardsale Cafe,5.0,68,620 5th Ave,(929) 477-0167
29639,3 Ave & 17 St,40.666168,-73.995549,Mexican,Fonda Park Slope,4.0,908,434 7th Ave,(718) 369-3144
29640,29 St & 5 Ave,40.656986,-73.998194,Bars,Panchitas Place,4.5,167,709 5th Ave,(917) 909-0404
29641,29 St & 5 Ave,40.656986,-73.998194,Mediterranean,Athena Mediterranean Cuisine,4.5,422,535 6th Ave,(718) 965-4578
29642,29 St & 5 Ave,40.656986,-73.998194,Italian,Piccoli Trattoria,4.5,587,522 6th Ave,(718) 788-0066
29643,29 St & 5 Ave,40.656986,-73.998194,American (New),Zona Sur Bar Bistro,4.0,376,4314 4th Ave,(718) 788-1606
29644,29 St & 5 Ave,40.656986,-73.998194,Pizza,Luigi's Pizza,4.5,492,686 5th Ave,(718) 499-3857
29645,29 St & 5 Ave,40.656986,-73.998194,Turkish,Taksim,4.0,108,776 4th Ave,(718) 788-1064
29646,29 St & 5 Ave,40.656986,-73.998194,Wine Bars,Tambour,4.5,143,652 5th Ave,(347) 916-1747
29647,29 St & 5 Ave,40.656986,-73.998194,Pizza,Giuseppina's,4.5,353,691 6th Ave,(718) 499-5052
29648,29 St & 5 Ave,40.656986,-73.998194,Tacos,Cafe Nube,5.0,88,940 4th Ave,(347) 889-6660
29649,29 St & 5 Ave,40.656986,-73.998194,Bakeries,Baked In Brooklyn Bakery Store,4.0,293,755 5th Ave,(718) 788-3164
29650,29 St & 5 Ave,40.656986,-73.998194,Pizza,Battle Hill Tavern,4.5,51,686 6th Ave,(347) 987-3055
29651,29 St & 5 Ave,40.656986,-73.998194,Mexican,Chilo’s Greenwood,3.5,46,740 5th Ave,(347) 916-1165
29652,29 St & 5 Ave,40.656986,-73.998194,Lounges,Sea Witch,4.0,291,703 5th Ave,(347) 227-7166
29653,29 St & 5 Ave,40.656986,-73.998194,Pubs,Black Horse Pub,4.0,224,568 5th Ave,(718) 788-1975
29654,29 St & 5 Ave,40.656986,-73.998194,Mexican,Tacos El Bronco,4.0,688,4324 4th Ave,(718) 788-2229
29655,29 St & 5 Ave,40.656986,-73.998194,Turkish,Kofte Piyaz,4.0,233,881 5th Ave,(347) 227-7036
29656,29 St & 5 Ave,40.656986,-73.998194,Mexican,Jalapeno King,4.0,98,719 5th Ave,(347) 987-3777
29657,29 St & 5 Ave,40.656986,-73.998194,Desserts,Yardsale Cafe,5.0,68,620 5th Ave,(929) 477-0167
29658,29 St & 5 Ave,40.656986,-73.998194,Ramen,South Slope Ramen,4.0,106,651 5th Ave,(718) 788-8055
29659,29 St & 5 Ave,40.656986,-73.998194,Bars,Prospect Bar and Grill,4.0,171,545 5th Ave,(347) 599-1087
29660,34 St & 5 Ave,40.654098,-74.001131,Tacos,Cafe Nube,5.0,88,940 4th Ave,(347) 889-6660
29661,34 St & 5 Ave,40.654098,-74.001131,Seafood,The King of Fish,4.5,95,4515 5AV,(347) 227-8015
29662,34 St & 5 Ave,40.654098,-74.001131,Turkish,Kofte Piyaz,4.0,233,881 5th Ave,(347) 227-7036
29663,34 St & 5 Ave,40.654098,-74.001131,American (New),Zona Sur Bar Bistro,4.0,376,4314 4th Ave,(718) 788-1606
29664,34 St & 5 Ave,40.654098,-74.001131,Sandwiches,Lioni Hero Sunset,4.5,27,406 36th St,(718) 499-2011
29665,34 St & 5 Ave,40.654098,-74.001131,Pizza,Luigi's Pizza,4.5,492,686 5th Ave,(718) 499-3857
29666,34 St & 5 Ave,40.654098,-74.001131,Bars,Panchitas Place,4.5,167,709 5th Ave,(917) 909-0404
29667,34 St & 5 Ave,40.654098,-74.001131,Mexican,Tacos El Bronco,4.0,688,4324 4th Ave,(718) 788-2229
29668,34 St & 5 Ave,40.654098,-74.001131,Seafood,Twist Seafood Restaurant & Bar,4.0,121,4202 3rd Ave,(646) 838-4938
29669,34 St & 5 Ave,40.654098,-74.001131,Pizza,Gravesend Pizza,4.0,35,181 34th St,(718) 504-5800
29670,34 St & 5 Ave,40.654098,-74.001131,Wine Bars,Tambour,4.5,143,652 5th Ave,(347) 916-1747
29671,34 St & 5 Ave,40.654098,-74.001131,Pizza,Giuseppina's,4.5,353,691 6th Ave,(718) 499-5052
29672,34 St & 5 Ave,40.654098,-74.001131,Cocktail Bars,L'Wren,4.5,71,4004 5th Ave,(917) 909-1894
29673,34 St & 5 Ave,40.654098,-74.001131,Food Trucks,Tacos El Bronco,4.5,211,37th St & 5th Ave,(917) 405-5759
29674,34 St & 5 Ave,40.654098,-74.001131,Pizza,Battle Hill Tavern,4.5,51,686 6th Ave,(347) 987-3055
29675,34 St & 5 Ave,40.654098,-74.001131,Mexican,Mama Lupita's Bistro,5.0,49,904 4th Ave,(917) 909-0522
29676,34 St & 5 Ave,40.654098,-74.001131,Vietnamese,Ba Xuyen,4.5,783,4222 8th Ave,(718) 633-6601
29677,34 St & 5 Ave,40.654098,-74.001131,Ramen,Ramen Setagaya,4.0,55,934 3rd Ave,(718) 633-6601
29678,34 St & 5 Ave,40.654098,-74.001131,Pizza,The Astarita,5.0,13,797 5th Ave,(718) 306-8289
29679,34 St & 5 Ave,40.654098,-74.001131,Asian Fusion,Asea Fusion,4.0,385,4120 8th Ave,(347) 889-5252
29680,5 Ave & 37 St,40.652657,-74.002356,Turkish,Kofte Piyaz,4.0,233,881 5th Ave,(347) 227-7036
29681,5 Ave & 37 St,40.652657,-74.002356,Seafood,The King of Fish,4.5,95,4515 5AV,(347) 227-8015
29682,5 Ave & 37 St,40.652657,-74.002356,Cocktail Bars,L'Wren,4.5,71,4004 5th Ave,(917) 909-1894
29683,5 Ave & 37 St,40.652657,-74.002356,Tacos,Cafe Nube,5.0,88,940 4th Ave,(347) 889-6660
29684,5 Ave & 37 St,40.652657,-74.002356,American (New),Zona Sur Bar Bistro,4.0,376,4314 4th Ave,(718) 788-1606
29685,5 Ave & 37 St,40.652657,-74.002356,Sandwiches,Lioni Hero Sunset,4.5,27,406 36th St,(718) 499-2011
29686,5 Ave & 37 St,40.652657,-74.002356,Food Trucks,Tacos El Bronco,4.5,211,37th St & 5th Ave,(917) 405-5759
29687,5 Ave & 37 St,40.652657,-74.002356,Mexican,Tacos El Bronco,4.0,688,4324 4th Ave,(718) 788-2229
29688,5 Ave & 37 St,40.652657,-74.002356,Pizza,Luigi's Pizza,4.5,492,686 5th Ave,(718) 499-3857
29689,5 Ave & 37 St,40.652657,-74.002356,Bars,Panchitas Place,4.5,167,709 5th Ave,(917) 909-0404
29690,5 Ave & 37 St,40.652657,-74.002356,Seafood,Twist Seafood Restaurant & Bar,4.0,121,4202 3rd Ave,(646) 838-4938
29691,5 Ave & 37 St,40.652657,-74.002356,Diners,Sunset Park Diner & Donuts,3.5,236,889 5th Ave,(718) 438-0381
29692,5 Ave & 37 St,40.652657,-74.002356,Mexican,Maria's Bistro Mexicano,3.5,297,886 5th Ave,(718) 438-1608
29693,5 Ave & 37 St,40.652657,-74.002356,Tacos,Restaurant  El Maguey,4.0,54,3917 4th Ave,(347) 689-2480
29694,5 Ave & 37 St,40.652657,-74.002356,Pizza,Giuseppina's,4.5,353,691 6th Ave,(718) 499-5052
29695,5 Ave & 37 St,40.652657,-74.002356,Spanish,Castillo Restaurant,4.0,43,4020 5th Ave,(718) 437-7676
29696,5 Ave & 37 St,40.652657,-74.002356,Coffee & Tea,Slimak,4.5,236,4110 4th Ave,(347) 689-3332
29697,5 Ave & 37 St,40.652657,-74.002356,Vietnamese,Ba Xuyen,4.5,783,4222 8th Ave,(718) 633-6601
29698,5 Ave & 37 St,40.652657,-74.002356,Asian Fusion,Asea Fusion,4.0,385,4120 8th Ave,(347) 889-5252
29699,5 Ave & 37 St,40.652657,-74.002356,Pizza,Battle Hill Tavern,4.5,51,686 6th Ave,(347) 987-3055
29700,2 Ave & E 29 St,40.741723510974715,-73.97809267044067,Cocktail Bars,Tara Rose,4.5,752,384 3rd Ave,(929) 602-5983
29701,2 Ave & E 29 St,40.741723510974715,-73.97809267044067,Italian,Norma,4.5,619,438 3rd Ave,(212) 889-0600
