,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
20805,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Minetta Tavern,4.0,2447,113 Macdougal St,(212) 475-3850,50,1,51
20806,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Szechuan,Chow House,4.5,627,181 Bleecker St,(212) 837-1021,50,1,51
20807,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,La Lanterna Di Vittorio,4.0,1658,129 MacDougal St,(917) 639-3236,50,1,51
20808,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616,50,1,51
20809,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Amélie,4.5,2915,22 W 8th St,(212) 533-2962,50,1,51
20810,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Seafood,Fish Cheeks,4.5,1372,55 Bond St,(212) 677-2223,50,1,51
20811,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Sushi Bars,Genki Omakase,4.5,213,552 LaGuardia Pl,(347) 618-2866,50,1,51
20812,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Shanghainese,Tipsy Shanghai,4.0,367,228 Thompson St,(212) 763-0877,50,1,51
20813,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Modern European,Old Tbilisi Garden,4.0,538,174 Bleecker St,(212) 470-6064,50,1,51
20814,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Lupa,4.0,1733,170 Thompson St,(212) 982-5089,50,1,51
20815,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Carroll Place,4.0,1276,157 Bleecker St,(212) 260-1700,50,1,51
20816,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Vietnamese,Saigon Shack,4.0,2696,114 Macdougal St,(212) 228-0588,50,1,51
20817,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Senza Gluten,4.5,732,206 Sullivan St,(212) 475-7775,50,1,51
20818,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Japanese,Sushi Zo | New York,4.5,120,88 W 3rd St,(646) 405-4826,50,1,51
20819,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,50,1,51
20820,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418,50,1,51
20821,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Pizza,Olio e Più,4.5,4741,3 Greenwich Ave,(212) 243-6546,50,1,51
20822,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Szechuan,Spicy Moon West Village,4.5,373,68 W 3rd St,(646) 590-1390,50,1,51
20823,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Carbone,4.0,1665,181 Thompson St,(212) 254-3000,50,1,51
20824,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Cuban,Cuba Restaurant and Rum Bar,4.0,1681,222 Thompson St,(212) 420-7878,50,1,51
20825,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Minetta Tavern,4.0,2447,113 Macdougal St,(212) 475-3850,50,1,51
20826,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Szechuan,Chow House,4.5,627,181 Bleecker St,(212) 837-1021,50,1,51
20827,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,La Lanterna Di Vittorio,4.0,1658,129 MacDougal St,(917) 639-3236,50,1,51
20828,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616,50,1,51
20829,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Amélie,4.5,2915,22 W 8th St,(212) 533-2962,50,1,51
20830,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Seafood,Fish Cheeks,4.5,1372,55 Bond St,(212) 677-2223,50,1,51
20831,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Sushi Bars,Genki Omakase,4.5,213,552 LaGuardia Pl,(347) 618-2866,50,1,51
20832,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Shanghainese,Tipsy Shanghai,4.0,367,228 Thompson St,(212) 763-0877,50,1,51
20833,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Modern European,Old Tbilisi Garden,4.0,538,174 Bleecker St,(212) 470-6064,50,1,51
20834,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Lupa,4.0,1733,170 Thompson St,(212) 982-5089,50,1,51
20835,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Carroll Place,4.0,1276,157 Bleecker St,(212) 260-1700,50,1,51
20836,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Vietnamese,Saigon Shack,4.0,2696,114 Macdougal St,(212) 228-0588,50,1,51
20837,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Senza Gluten,4.5,732,206 Sullivan St,(212) 475-7775,50,1,51
20838,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Japanese,Sushi Zo | New York,4.5,120,88 W 3rd St,(646) 405-4826,50,1,51
20839,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,50,1,51
20840,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418,50,1,51
20841,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Pizza,Olio e Più,4.5,4741,3 Greenwich Ave,(212) 243-6546,50,1,51
20842,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Szechuan,Spicy Moon West Village,4.5,373,68 W 3rd St,(646) 590-1390,50,1,51
20843,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Carbone,4.0,1665,181 Thompson St,(212) 254-3000,50,1,51
20844,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Cuban,Cuba Restaurant and Rum Bar,4.0,1681,222 Thompson St,(212) 420-7878,50,1,51
20845,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Minetta Tavern,4.0,2447,113 Macdougal St,(212) 475-3850,50,1,51
20846,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Szechuan,Chow House,4.5,627,181 Bleecker St,(212) 837-1021,50,1,51
20847,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,La Lanterna Di Vittorio,4.0,1658,129 MacDougal St,(917) 639-3236,50,1,51
20848,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616,50,1,51
20849,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,French,Amélie,4.5,2915,22 W 8th St,(212) 533-2962,50,1,51
20850,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Seafood,Fish Cheeks,4.5,1372,55 Bond St,(212) 677-2223,50,1,51
20851,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Sushi Bars,Genki Omakase,4.5,213,552 LaGuardia Pl,(347) 618-2866,50,1,51
20852,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Shanghainese,Tipsy Shanghai,4.0,367,228 Thompson St,(212) 763-0877,50,1,51
20853,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Modern European,Old Tbilisi Garden,4.0,538,174 Bleecker St,(212) 470-6064,50,1,51
20854,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Lupa,4.0,1733,170 Thompson St,(212) 982-5089,50,1,51
20855,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Carroll Place,4.0,1276,157 Bleecker St,(212) 260-1700,50,1,51
20856,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Vietnamese,Saigon Shack,4.0,2696,114 Macdougal St,(212) 228-0588,50,1,51
20857,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Italian,Senza Gluten,4.5,732,206 Sullivan St,(212) 475-7775,50,1,51
20858,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Japanese,Sushi Zo | New York,4.5,120,88 W 3rd St,(646) 405-4826,50,1,51
20859,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,50,1,51
20860,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Spanish,Boqueria Soho,4.0,1241,171 Spring St,(212) 343-4255,40,23,63
20861,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Piccola Cucina Osteria,4.5,793,196 Spring St,(646) 478-7488,40,23,63
20862,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,40,23,63
20863,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Mediterranean,Shuka,4.5,944,38 MacDougal St,(212) 475-7500,40,23,63
20864,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Il Corallo Trattoria,4.0,1136,176 Prince St,(212) 941-7119,40,23,63
20865,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Pizza,Olio e Più,4.5,4741,3 Greenwich Ave,(212) 243-6546,40,23,63
20866,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Sushi Bars,Shiki Omakase,4.5,422,71 W Houston St,(917) 808-5205,40,23,63
20867,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,San Carlo Osteria Piemonte,4.5,286,90 Thompson St,(212) 625-1212,40,23,63
20868,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418,40,23,63
20869,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Piccola Cucina Estiatorio,4.5,258,75 Thompson St,(646) 781-9183,40,23,63
20870,W Broadway & Spring St,40.72494672359416,-74.00165855884552,American (Traditional),Blue Ribbon Brasserie - SoHo,4.5,1008,97 Sullivan St,(212) 274-0404,40,23,63
20871,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Rubirosa,4.5,3121,235 Mulberry St,(212) 965-0500,40,23,63
20872,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Chinese,Pinch Chinese,4.0,466,177 Prince St,(212) 328-7880,40,23,63
20873,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Korean,The Woo,4.0,192,206 Spring St,(212) 925-2364,40,23,63
20874,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Aurora Soho,4.0,535,510 Broome St,(212) 334-9020,40,23,63
20875,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,La Sirene,4.5,1710,558 Broome St,(212) 925-3061,40,23,63
20876,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Balthazar,4.0,3615,80 Spring St,(212) 965-1414,40,23,63
20877,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616,40,23,63
20878,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Bistro Les Amis,4.0,461,180 Spring St,(212) 226-8645,40,23,63
20879,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Raoul's Restaurant,4.0,638,180 Prince St,(212) 966-3518,40,23,63
20880,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Spanish,Boqueria Soho,4.0,1241,171 Spring St,(212) 343-4255,40,23,63
20881,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Piccola Cucina Osteria,4.5,793,196 Spring St,(646) 478-7488,40,23,63
20882,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,40,23,63
20883,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Mediterranean,Shuka,4.5,944,38 MacDougal St,(212) 475-7500,40,23,63
20884,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Il Corallo Trattoria,4.0,1136,176 Prince St,(212) 941-7119,40,23,63
20885,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Pizza,Olio e Più,4.5,4741,3 Greenwich Ave,(212) 243-6546,40,23,63
20886,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Sushi Bars,Shiki Omakase,4.5,422,71 W Houston St,(917) 808-5205,40,23,63
20887,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,San Carlo Osteria Piemonte,4.5,286,90 Thompson St,(212) 625-1212,40,23,63
20888,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418,40,23,63
20889,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Piccola Cucina Estiatorio,4.5,258,75 Thompson St,(646) 781-9183,40,23,63
20890,W Broadway & Spring St,40.72494672359416,-74.00165855884552,American (Traditional),Blue Ribbon Brasserie - SoHo,4.5,1008,97 Sullivan St,(212) 274-0404,40,23,63
20891,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Rubirosa,4.5,3121,235 Mulberry St,(212) 965-0500,40,23,63
20892,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Chinese,Pinch Chinese,4.0,466,177 Prince St,(212) 328-7880,40,23,63
20893,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Korean,The Woo,4.0,192,206 Spring St,(212) 925-2364,40,23,63
20894,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Aurora Soho,4.0,535,510 Broome St,(212) 334-9020,40,23,63
20895,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,La Sirene,4.5,1710,558 Broome St,(212) 925-3061,40,23,63
20896,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Balthazar,4.0,3615,80 Spring St,(212) 965-1414,40,23,63
20897,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616,40,23,63
20898,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Bistro Les Amis,4.0,461,180 Spring St,(212) 226-8645,40,23,63
20899,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Raoul's Restaurant,4.0,638,180 Prince St,(212) 966-3518,40,23,63
20900,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Spanish,Boqueria Soho,4.0,1241,171 Spring St,(212) 343-4255,40,23,63
20901,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Piccola Cucina Osteria,4.5,793,196 Spring St,(646) 478-7488,40,23,63
20902,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,40,23,63
20903,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Mediterranean,Shuka,4.5,944,38 MacDougal St,(212) 475-7500,40,23,63
20904,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Il Corallo Trattoria,4.0,1136,176 Prince St,(212) 941-7119,40,23,63
20905,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Pizza,Olio e Più,4.5,4741,3 Greenwich Ave,(212) 243-6546,40,23,63
20906,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Sushi Bars,Shiki Omakase,4.5,422,71 W Houston St,(917) 808-5205,40,23,63
20907,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,San Carlo Osteria Piemonte,4.5,286,90 Thompson St,(212) 625-1212,40,23,63
20908,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418,40,23,63
20909,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Piccola Cucina Estiatorio,4.5,258,75 Thompson St,(646) 781-9183,40,23,63
20910,W Broadway & Spring St,40.72494672359416,-74.00165855884552,American (Traditional),Blue Ribbon Brasserie - SoHo,4.5,1008,97 Sullivan St,(212) 274-0404,40,23,63
20911,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Rubirosa,4.5,3121,235 Mulberry St,(212) 965-0500,40,23,63
20912,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Chinese,Pinch Chinese,4.0,466,177 Prince St,(212) 328-7880,40,23,63
20913,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Korean,The Woo,4.0,192,206 Spring St,(212) 925-2364,40,23,63
20914,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Italian,Aurora Soho,4.0,535,510 Broome St,(212) 334-9020,40,23,63
20915,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,La Sirene,4.5,1710,558 Broome St,(212) 925-3061,40,23,63
20916,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Balthazar,4.0,3615,80 Spring St,(212) 965-1414,40,23,63
20917,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616,40,23,63
20918,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Bistro Les Amis,4.0,461,180 Spring St,(212) 226-8645,40,23,63
20919,W Broadway & Spring St,40.72494672359416,-74.00165855884552,French,Raoul's Restaurant,4.0,638,180 Prince St,(212) 966-3518,40,23,63
20920,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,LunÀtico,4.0,156,486 Halsey St,(718) 513-0339,3,15,18
20921,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Pizza,Saraghina Pizzeria,4.0,1024,350 Lewis Ave,(718) 574-0010,3,15,18
20922,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Lucky’s Cocktail Lounge,4.5,90,334 Marcus Garvey Blvd,(347) 529-3537,3,15,18
20923,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Coffee & Tea,Zaca Cafe,4.5,202,426A Marcus Garvey Blv,(718) 443-2500,3,15,18
20924,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Southern,Peaches,3.5,1390,393 Lewis Ave,(718) 942-4162,3,15,18
20925,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Latin American,Brooklyn Beso Restaurant & Bar,3.0,538,370 Lewis Ave,(347) 915-2900,3,15,18
20926,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Southern,Peaches HotHouse,4.0,1455,415 Tompkins Ave,(718) 483-9111,3,15,18
20927,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Bedvyne Cocktail,4.0,84,305 Halsey St,(347) 365-9619,3,15,18
20928,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,New Mexican Cuisine,El Jeffe,4.5,319,1483 Fulton St,(347) 365-8919,3,15,18
20929,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Burgers,Three Maples,5.0,40,1452 Fulton St,(347) 365-9382,3,15,18
20930,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,American (New),Mama Fox,4.0,159,327 Stuyvesant Ave,(347) 663-4535,3,15,18
20931,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Burgers,The Burger House,4.0,45,1556 Fulton St,(347) 627-2178,3,15,18
20932,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Zig Zag Tiki Bar,4.0,39,382 Marcus Garvey Blvd,(718) 484-4341,3,15,18
20933,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Japanese,Trad Room,4.5,145,266 Malcolm X Blvd,(347) 240-5760,3,15,18
20934,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,French,L'Antagoniste,4.5,333,238 Malcolm X Blvd,(917) 966-5300,3,15,18
20935,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Italian,Macosa Trattoria,4.5,62,310 Tompkins Ave,(646) 574-7866,3,15,18
20936,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Mexican,Garnacha Bite,4.5,11,361 Halsey St,(718) 484-8311,3,15,18
20937,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Barbeque,Royal Rib House,4.0,104,303 Halsey St,(718) 453-9284,3,15,18
20938,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Italian,Bar Camillo,4.5,49,333 Tompkins Ave,(347) 533-6340,3,15,18
20939,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Breakfast & Brunch,Swiingz Restaurant,4.0,97,1542 Fulton St,(718) 804-0495,3,15,18
20940,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,LunÀtico,4.0,156,486 Halsey St,(718) 513-0339,3,15,18
20941,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Pizza,Saraghina Pizzeria,4.0,1024,350 Lewis Ave,(718) 574-0010,3,15,18
20942,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Lucky’s Cocktail Lounge,4.5,90,334 Marcus Garvey Blvd,(347) 529-3537,3,15,18
20943,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Coffee & Tea,Zaca Cafe,4.5,202,426A Marcus Garvey Blv,(718) 443-2500,3,15,18
20944,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Southern,Peaches,3.5,1390,393 Lewis Ave,(718) 942-4162,3,15,18
20945,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Latin American,Brooklyn Beso Restaurant & Bar,3.0,538,370 Lewis Ave,(347) 915-2900,3,15,18
20946,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Southern,Peaches HotHouse,4.0,1455,415 Tompkins Ave,(718) 483-9111,3,15,18
20947,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Bedvyne Cocktail,4.0,84,305 Halsey St,(347) 365-9619,3,15,18
20948,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,New Mexican Cuisine,El Jeffe,4.5,319,1483 Fulton St,(347) 365-8919,3,15,18
20949,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Burgers,Three Maples,5.0,40,1452 Fulton St,(347) 365-9382,3,15,18
20950,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,American (New),Mama Fox,4.0,159,327 Stuyvesant Ave,(347) 663-4535,3,15,18
20951,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Burgers,The Burger House,4.0,45,1556 Fulton St,(347) 627-2178,3,15,18
20952,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Zig Zag Tiki Bar,4.0,39,382 Marcus Garvey Blvd,(718) 484-4341,3,15,18
20953,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Japanese,Trad Room,4.5,145,266 Malcolm X Blvd,(347) 240-5760,3,15,18
20954,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,French,L'Antagoniste,4.5,333,238 Malcolm X Blvd,(917) 966-5300,3,15,18
20955,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Italian,Macosa Trattoria,4.5,62,310 Tompkins Ave,(646) 574-7866,3,15,18
20956,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Mexican,Garnacha Bite,4.5,11,361 Halsey St,(718) 484-8311,3,15,18
20957,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Barbeque,Royal Rib House,4.0,104,303 Halsey St,(718) 453-9284,3,15,18
20958,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Italian,Bar Camillo,4.5,49,333 Tompkins Ave,(347) 533-6340,3,15,18
20959,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Breakfast & Brunch,Swiingz Restaurant,4.0,97,1542 Fulton St,(718) 804-0495,3,15,18
20960,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,LunÀtico,4.0,156,486 Halsey St,(718) 513-0339,3,15,18
20961,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Pizza,Saraghina Pizzeria,4.0,1024,350 Lewis Ave,(718) 574-0010,3,15,18
20962,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Lucky’s Cocktail Lounge,4.5,90,334 Marcus Garvey Blvd,(347) 529-3537,3,15,18
20963,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Coffee & Tea,Zaca Cafe,4.5,202,426A Marcus Garvey Blv,(718) 443-2500,3,15,18
20964,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Southern,Peaches,3.5,1390,393 Lewis Ave,(718) 942-4162,3,15,18
20965,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Latin American,Brooklyn Beso Restaurant & Bar,3.0,538,370 Lewis Ave,(347) 915-2900,3,15,18
20966,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Southern,Peaches HotHouse,4.0,1455,415 Tompkins Ave,(718) 483-9111,3,15,18
20967,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Bedvyne Cocktail,4.0,84,305 Halsey St,(347) 365-9619,3,15,18
20968,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,New Mexican Cuisine,El Jeffe,4.5,319,1483 Fulton St,(347) 365-8919,3,15,18
20969,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Burgers,Three Maples,5.0,40,1452 Fulton St,(347) 365-9382,3,15,18
20970,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,American (New),Mama Fox,4.0,159,327 Stuyvesant Ave,(347) 663-4535,3,15,18
20971,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Burgers,The Burger House,4.0,45,1556 Fulton St,(347) 627-2178,3,15,18
20972,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,Cocktail Bars,Zig Zag Tiki Bar,4.0,39,382 Marcus Garvey Blvd,(718) 484-4341,3,15,18
